Time,Mois_beans,Mois_Maize,Mois_Onion,Mois_Rice,Temp_beans,Temp_Maize,Temp_Onion,Temp_Rice,Temp_Surr,Humid_beans,Humid_Maize,Humid_Onion,Humid_Surr,water_level
2023-07-22,85,89,90,99,18,18,18,18,18,92,92,92,81,2
2023-07-22,85,89,91,98,18,18,18,18,18,92,92,92,82,3
2023-07-22,82,89,91,98,18,18,18,18,18,92,92,92,82,3
2023-07-22,82,89,90,97,18,18,18,18,18,92,92,92,82,3
2023-07-22,85,90,90,97,18,18,18,18,18,92,92,92,82,2
2023-07-22,83,89,89,97,18,18,18,18,18,92,92,92,82,2
2023-07-22,80,89,90,98,18,18,18,18,18,92,92,92,82,2
2023-07-23,76,90,90,97,18,18,18,18,18,92,92,93,83,4
2023-07-23,70,89,90,98,18,18,18,18,18,92,92,93,83,4
2023-07-23,68,89,90,99,18,18,18,18,18,92,92,93,83,4
2023-07-23,62,89,90,98,18,18,18,18,18,92,92,93,84,2
2023-07-23,98,89,90,99,18,18,18,18,18,92,92,93,83,2
2023-07-23,98,89,90,98,18,18,18,18,18,92,92,92,83,2
2023-07-23,97,89,89,98,18,18,18,18,18,92,92,93,84,5
2023-07-23,97,89,89,98,18,18,18,18,18,92,92,92,84,5
2023-07-23,93,89,89,99,18,18,18,18,18,92,92,92,84,5
2023-07-23,95,89,89,97,18,18,18,18,18,92,92,92,84,5
2023-07-23,95,89,89,99,18,18,18,18,18,92,92,92,84,5
2023-07-23,90,86,87,97,18,17,18,18,18,92,92,92,84,4
2023-07-23,93,87,86,95,18,18,18,18,18,92,92,93,84,4
2023-07-23,95,87,87,90,18,17,18,18,18,92,92,93,84,4
2023-07-23,95,86,86,96,18,17,18,18,18,92,92,92,84,4
2023-07-23,94,86,87,94,18,18,18,18,18,92,92,93,84,4
2023-07-23,90,90,88,98,18,18,18,18,18,92,92,92,84,4
2023-07-23,89,88,87,90,18,18,18,18,18,92,92,92,84,4
2023-07-23,88,87,86,89,18,18,18,18,18,92,92,92,84,4
2023-07-23,88,87,86,87,18,18,18,18,18,92,92,92,84,4
2023-07-23,87,87,85,85,18,18,18,18,18,92,92,92,84,4
2023-07-23,87,86,85,85,18,18,18,18,18,92,92,92,83,4
2023-07-23,86,86,85,85,18,18,18,18,18,92,92,92,83,4
2023-07-23,87,87,86,82,18,18,18,18,18,92,92,92,83,4
2023-07-24,88,88,87,82,18,18,18,18,18,92,92,92,83,4
2023-07-24,88,88,87,85,18,18,18,18,18,92,92,92,83,4
2023-07-24,88,88,88,85,18,18,18,18,18,92,92,92,83,4
2023-07-24,88,88,88,86,18,18,18,18,18,92,92,92,82,5
2023-07-24,88,88,88,85,18,18,18,18,18,92,92,92,82,4
2023-07-24,88,88,88,84,18,18,18,18,18,92,92,92,82,4
2023-07-24,88,88,88,84,18,18,18,18,18,92,92,92,82,4
2023-07-24,88,89,88,84,18,18,18,18,18,92,92,92,82,4
2023-07-24,88,88,88,84,18,18,18,18,18,92,92,92,82,4
2023-07-24,87,88,88,83,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,86,90,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,87,82,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,86,82,18,18,18,18,18,92,92,92,82,3
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,3
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,3
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,87,83,18,18,18,18,18,92,92,92,82,4
2023-07-24,86,87,87,84,18,18,18,18,18,92,92,92,82,3
2023-07-24,86,87,87,84,18,18,18,18,18,92,92,92,82,3
2023-07-24,86,87,87,85,18,18,18,18,18,92,92,92,83,4
2023-07-24,86,87,87,85,18,18,18,18,18,92,92,92,83,4
2023-07-24,86,87,87,85,18,18,18,18,18,92,92,92,83,3
2023-07-25,86,87,87,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,86,87,87,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,75,87,87,85,18,18,18,18,17,92,92,92,82,3
2023-07-25,73,87,87,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,70,87,87,84,18,18,18,18,18,92,92,92,81,3
2023-07-25,68,87,87,85,18,18,18,18,18,92,92,92,81,3
2023-07-25,60,87,87,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,90,87,87,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,86,87,88,85,18,18,18,18,18,92,92,92,82,3
2023-07-25,86,87,88,84,18,18,18,18,18,92,92,92,81,3
2023-07-25,86,87,88,84,18,18,18,18,18,92,92,92,81,3
2023-07-25,86,86,87,84,18,18,18,18,18,92,92,92,81,3
2023-07-25,86,86,87,84,18,18,18,18,18,92,92,92,82,3
2023-07-25,86,87,88,83,18,18,18,18,18,92,92,92,82,3
2023-07-25,87,88,88,83,18,18,18,18,18,92,92,92,82,3
2023-07-25,88,88,89,83,18,18,18,18,18,92,92,93,84,3
2023-07-25,88,88,89,84,18,18,18,18,18,92,92,93,84,3
2023-07-25,87,87,87,79,18,18,18,18,18,92,92,93,83,3
2023-07-25,87,87,87,80,18,18,18,18,18,92,92,93,83,3
2023-07-25,87,87,87,80,18,18,18,18,18,92,92,93,83,3
2023-07-25,87,87,87,79,18,18,18,18,18,92,92,92,83,3
2023-07-25,87,87,87,79,18,18,18,18,19,92,92,93,84,3
2023-07-25,88,87,87,78,18,18,18,18,18,92,92,93,84,3
2023-07-25,88,87,87,79,18,18,18,18,18,92,92,93,84,2
2023-07-26,88,87,87,79,18,18,18,18,19,92,92,93,87,3
2023-07-26,88,87,87,78,18,18,18,18,19,92,92,93,87,3
2023-07-26,87,87,87,78,18,18,18,18,19,92,92,93,87,3
2023-07-26,87,87,87,78,18,18,18,18,19,93,92,93,85,3
2023-07-26,87,87,88,77,18,18,18,18,19,92,92,93,85,3
2023-07-26,87,87,88,78,18,18,18,18,18,92,92,93,85,3
2023-07-26,87,87,88,77,18,18,18,18,18,93,92,93,84,3
2023-07-26,87,87,88,77,18,18,18,18,18,93,92,93,84,3
2023-07-26,87,87,88,77,18,18,18,18,18,93,92,93,83,3
2023-07-26,87,87,88,77,18,18,18,18,18,93,92,93,84,3
2023-07-26,86,87,87,76,18,18,18,18,18,93,92,93,84,3
2023-07-26,86,87,87,76,18,18,18,18,18,92,92,93,84,3
2023-07-26,86,87,87,75,18,18,18,18,18,93,92,93,85,3
2023-07-26,85,86,86,75,18,18,18,18,18,93,92,93,85,3
2023-07-26,86,86,87,75,18,18,18,18,18,92,92,93,85,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,85,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,85,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,85,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-26,85,86,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-26,85,86,86,73,18,18,18,18,18,93,92,93,87,3
2023-07-26,85,87,86,73,18,18,18,18,18,93,92,93,87,3
2023-07-26,80,87,86,73,18,18,18,18,18,93,92,93,87,3
2023-07-27,79,87,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-27,76,87,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-27,74,87,86,74,18,18,18,18,18,93,92,93,87,3
2023-07-27,70,87,86,74,18,18,18,18,18,93,92,93,85,3
2023-07-27,70,87,86,73,18,18,18,18,18,93,92,93,85,3
2023-07-27,69,87,86,73,18,18,18,18,18,93,92,92,85,3
2023-07-27,67,87,86,74,18,18,18,18,18,92,92,93,83,3
2023-07-27,66,87,87,73,18,17,18,18,18,92,92,93,83,3
2023-07-27,62,87,87,73,18,17,18,18,18,92,92,93,83,3
2023-07-27,85,87,87,74,18,17,18,18,18,92,92,93,83,3
2023-07-27,85,87,86,74,18,17,18,18,18,92,92,93,83,3
2023-07-27,86,88,88,93,18,18,18,18,18,92,92,93,83,3
2023-07-27,86,88,88,75,18,18,18,18,18,92,92,93,82,3
2023-07-27,87,89,88,76,18,18,18,18,18,92,92,92,82,3
2023-07-27,86,89,88,76,18,18,18,18,18,92,92,92,82,3
2023-07-27,86,89,88,76,18,18,18,18,18,92,92,93,81,3
2023-07-27,86,89,88,76,18,18,18,18,18,92,92,92,81,3
2023-07-27,87,89,88,76,18,18,18,18,18,92,92,92,81,3
2023-07-27,86,89,88,77,18,18,18,18,18,92,92,93,81,4
2023-07-27,86,88,88,76,18,18,18,18,18,92,92,93,81,4
2023-07-27,86,90,86,79,18,17,18,18,18,92,92,92,81,3
2023-07-27,85,90,86,77,18,18,18,18,18,92,92,93,80,4
2023-07-27,87,89,87,78,18,18,18,18,18,92,92,92,80,2
2023-07-27,86,89,86,76,18,18,18,18,18,92,92,92,80,1
2023-07-28,88,90,88,79,18,17,18,18,16,93,92,93,81,4
2023-07-28,86,89,88,77,18,18,18,18,16,93,92,93,81,4
2023-07-28,86,89,88,76,18,17,18,18,16,93,92,93,81,4
2023-07-28,86,90,86,76,18,18,18,18,18,93,92,93,82,6
2023-07-28,87,88,86,78,18,17,18,18,18,93,92,93,82,5
2023-07-28,88,90,86,77,18,17,18,18,18,92,92,93,82,7
2023-07-28,87,89,88,76,18,18,18,18,18,92,92,93,82,3
2023-07-28,87,88,88,78,18,17,18,18,18,92,92,93,82,3
2023-07-28,88,89,88,78,18,17,18,18,18,92,92,93,82,2
2023-07-28,87,90,88,78,18,17,18,18,18,92,92,93,82,3
2023-07-28,87,89,88,78,18,17,18,18,18,92,92,93,81,3
2023-07-28,86,89,88,78,18,17,18,18,18,92,92,93,82,11
2023-07-28,87,90,88,100,18,17,18,18,18,92,92,93,85,12
2023-07-28,85,89,87,94,18,17,18,18,18,92,92,93,84,12
2023-07-28,85,87,86,88,18,17,18,18,18,92,92,93,84,12
2023-07-28,82,84,83,79,18,17,18,18,18,92,92,93,83,16
2023-07-28,83,85,84,81,18,17,18,18,18,92,92,93,83,16
2023-07-28,83,85,84,81,18,17,18,18,18,92,92,93,83,16
2023-07-28,82,85,83,78,18,17,18,18,18,92,92,93,82,16
2023-07-28,82,85,83,77,18,17,18,18,18,92,92,93,82,16
2023-07-28,82,85,83,80,18,17,18,18,18,92,92,92,82,16
2023-07-28,82,85,83,78,18,17,18,18,19,92,92,93,82,12
2023-07-28,80,85,83,78,18,17,18,18,19,92,92,93,82,12
2023-07-28,78,85,83,76,18,17,18,18,19,92,92,93,81,12
2023-07-29,72,85,83,75,18,17,18,18,18,92,92,93,81,13
2023-07-29,70,85,83,77,18,17,18,18,18,92,92,92,81,13
2023-07-29,69,85,83,79,18,17,18,18,18,92,92,92,81,13
2023-07-29,67,85,83,80,18,17,18,18,18,92,92,92,81,13
2023-07-29,64,86,83,78,18,17,18,18,18,92,92,92,81,13
2023-07-29,85,86,83,79,18,17,18,18,18,92,92,92,81,13
2023-07-29,82,85,83,77,18,17,18,18,18,92,92,93,80,13
2023-07-29,83,85,83,79,18,17,18,18,18,92,92,93,80,13
2023-07-29,82,85,83,75,18,17,18,18,18,92,92,92,80,13
2023-07-29,82,85,83,75,18,17,18,18,18,92,92,92,79,14
2023-07-29,82,85,83,75,18,17,18,18,18,92,92,92,79,14
2023-07-29,82,85,83,74,18,17,18,18,18,92,92,92,79,14
2023-07-29,82,85,80,74,18,17,18,18,18,92,92,92,78,14
2023-07-29,85,88,83,75,18,17,18,18,18,92,92,92,78,14
2023-07-29,85,88,85,76,18,17,18,18,18,92,92,92,78,14
2023-07-29,85,87,85,75,18,17,18,18,18,92,92,92,77,14
2023-07-29,84,87,84,76,18,17,18,18,18,92,92,92,76,14
2023-07-29,84,87,84,75,18,17,18,18,18,92,92,92,76,13
2023-07-29,83,86,83,74,18,17,17,17,18,92,92,92,77,14
2023-07-29,83,86,83,73,18,17,17,17,18,92,92,92,77,14
2023-07-29,83,86,83,73,18,18,17,17,18,92,92,92,76,13
2023-07-29,83,86,83,73,18,18,17,17,18,92,92,92,77,13
2023-07-29,83,86,83,73,18,18,17,17,18,92,92,92,77,13
2023-07-29,83,86,83,73,18,18,17,17,18,92,92,92,77,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,79,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,79,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,79,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,81,13
2023-07-30,83,86,83,73,17,17,17,17,18,92,92,92,81,13
2023-07-30,83,86,83,73,17,17,17,17,18,92,92,92,81,13
2023-07-30,83,86,83,73,17,17,17,17,18,92,92,92,82,13
2023-07-30,83,86,83,73,17,17,17,17,18,92,92,92,82,13
2023-07-30,83,86,83,72,17,17,17,17,18,92,92,92,82,13
2023-07-30,83,86,82,73,17,18,17,17,18,92,92,92,83,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,83,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,83,12
2023-07-30,83,86,83,74,17,18,17,17,18,92,92,92,84,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,84,13
2023-07-30,83,86,83,73,17,18,17,17,18,92,92,92,84,13
2023-07-30,80,86,83,73,17,18,17,17,18,92,92,92,85,13
2023-07-30,80,86,82,72,17,18,17,17,18,92,92,92,85,13
2023-07-30,80,86,83,72,17,18,17,17,18,92,92,92,85,13
2023-07-30,79,86,83,73,17,18,17,17,18,92,92,92,86,12
2023-07-30,79,86,82,74,17,18,17,17,18,92,92,92,86,12
2023-07-30,78,86,83,74,17,18,17,17,18,92,92,92,86,12
2023-07-30,77,86,83,74,17,18,17,17,18,92,92,92,87,11
2023-07-30,78,86,83,74,17,18,17,17,18,92,92,92,86,11
2023-07-30,75,86,83,77,17,18,17,17,18,92,92,92,86,11
2023-07-31,75,86,83,76,17,18,17,17,18,92,92,92,85,11
2023-07-31,75,86,83,77,17,18,17,17,18,92,92,92,85,11
2023-07-31,74,86,83,76,17,18,17,17,18,92,92,92,85,11
2023-07-31,72,86,83,75,17,18,17,17,18,92,92,92,85,11
2023-07-31,70,86,83,74,17,18,17,17,18,92,92,92,85,11
2023-07-31,68,86,83,74,17,18,17,17,18,92,92,92,85,10
2023-07-31,68,86,83,74,17,18,17,17,18,92,92,92,84,11
2023-07-31,67,86,83,74,17,18,17,17,18,92,92,92,84,11
2023-07-31,68,86,83,74,17,18,17,17,18,92,92,92,84,10
2023-07-31,67,85,89,98,17,17,17,17,18,92,92,92,83,11
2023-07-31,67,86,88,87,17,18,17,17,18,92,92,92,83,10
2023-07-31,66,85,84,99,17,17,17,17,18,92,92,92,83,10
2023-07-31,66,86,83,88,17,17,17,17,18,92,92,92,83,11
2023-07-31,64,86,87,92,17,17,17,17,18,92,92,92,83,11
2023-07-31,81,86,90,74,17,18,17,17,18,92,92,92,82,11
2023-07-31,81,86,89,77,17,17,17,17,18,92,92,92,82,11
2023-07-31,82,86,90,84,17,18,17,17,18,92,92,92,82,10
2023-07-31,82,85,88,94,17,17,17,17,18,92,92,92,82,10
2023-07-31,83,85,89,88,18,17,17,17,18,92,92,92,81,11
2023-07-31,82,86,89,87,18,17,17,17,18,92,92,92,81,11
2023-07-31,81,85,84,90,18,17,17,17,18,92,92,92,81,11
2023-07-31,83,85,86,78,18,18,17,17,18,92,92,92,82,11
2023-07-31,82,85,82,79,18,17,17,17,18,92,92,92,82,11
2023-07-31,82,85,82,79,18,18,17,17,18,92,92,92,82,11
2023-08-01,81,86,87,87,18,18,17,17,18,92,92,92,82,11
2023-08-01,82,85,82,87,18,18,17,17,18,92,92,92,81,11
2023-08-01,82,85,84,97,18,17,17,17,18,92,92,92,81,10
2023-08-01,81,85,86,74,18,17,17,17,18,92,92,92,81,11
2023-08-01,83,86,89,92,18,18,17,17,18,92,92,92,81,11
2023-08-01,81,85,85,84,18,17,17,17,18,92,92,92,81,11
2023-08-01,82,86,83,79,18,18,17,17,18,92,92,92,82,7
2023-08-01,83,86,86,94,18,18,17,17,18,92,92,92,82,1
2023-08-01,82,85,82,85,18,18,17,17,18,92,92,92,81,0
2023-08-01,82,85,82,75,18,17,17,17,18,92,92,92,82,0
2023-08-01,81,85,84,88,18,17,17,17,18,92,92,92,82,3
2023-08-01,83,85,89,87,18,18,17,17,18,92,92,92,82,4
2023-08-01,82,85,87,78,18,18,17,17,18,92,92,92,82,13
2023-08-01,80,87,90,99,18,18,17,17,18,92,92,92,82,13
2023-08-01,80,85,88,85,18,18,17,17,18,92,92,92,82,13
2023-08-01,80,84,87,84,17,18,17,17,18,92,92,92,82,4
2023-08-01,79,84,86,83,17,18,17,17,18,92,92,92,81,2
2023-08-01,79,82,85,82,17,18,17,17,18,92,92,92,81,4
2023-08-01,79,82,85,81,17,18,17,17,18,92,92,92,82,11
2023-08-01,77,81,84,81,17,18,17,17,18,92,92,92,82,10
2023-08-01,77,81,84,80,17,18,17,17,18,92,92,92,81,4
2023-08-01,76,81,83,80,17,18,17,17,18,92,92,92,83,14
2023-08-01,73,80,83,80,17,17,17,17,18,92,92,92,83,13
2023-08-01,73,80,83,79,17,17,17,17,18,92,92,92,83,13
2023-08-02,73,80,83,78,17,17,17,17,18,92,92,92,86,13
2023-08-02,72,80,82,78,17,17,17,17,18,92,92,92,86,13
2023-08-02,73,80,82,78,17,17,17,17,18,92,92,92,86,13
2023-08-02,72,80,83,78,17,17,17,17,18,92,92,92,89,13
2023-08-02,70,80,82,78,17,17,17,17,18,92,92,92,89,13
2023-08-02,70,80,83,78,17,17,17,17,18,92,92,92,88,13
2023-08-02,69,80,82,77,17,17,17,17,18,92,92,92,92,12
2023-08-02,68,80,82,77,17,17,17,17,18,92,92,92,93,12
2023-08-02,69,81,82,78,17,17,17,17,18,92,92,92,92,12
2023-08-02,67,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,67,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,67,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,67,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,66,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,66,82,83,78,17,17,17,17,18,92,92,92,93,12
2023-08-02,65,81,83,77,17,17,17,17,18,92,92,92,93,12
2023-08-02,65,83,84,83,17,17,17,17,18,92,92,92,93,12
2023-08-02,61,85,87,92,17,17,17,17,18,92,92,92,93,12
2023-08-02,84,84,86,87,17,17,17,17,18,92,92,92,93,12
2023-08-02,82,83,85,86,17,17,17,17,18,92,92,92,93,12
2023-08-02,82,82,84,84,17,17,17,17,18,92,92,92,93,12
2023-08-02,81,82,84,84,17,17,17,17,18,92,92,92,93,12
2023-08-02,81,82,84,84,17,17,17,17,18,92,92,92,93,12
2023-08-02,81,81,83,83,17,17,17,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,17,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,17,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,17,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,18,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,17,17,18,92,92,92,93,12
2023-08-03,81,81,83,83,17,17,17,17,18,92,92,92,92,12
2023-08-03,81,81,83,83,18,17,17,17,18,92,92,92,87,1
2023-08-03,81,81,83,83,18,17,17,17,18,92,92,92,87,1
2023-08-03,81,81,83,83,18,17,17,17,18,92,92,92,87,1
2023-08-03,82,83,86,82,18,17,17,17,18,92,92,92,86,5
2023-08-03,83,84,88,83,18,17,17,17,18,92,92,92,86,5
2023-08-03,84,84,88,84,18,17,17,17,18,92,92,92,86,4
2023-08-03,84,84,88,83,18,17,17,17,18,92,92,92,85,5
2023-08-03,83,83,87,83,18,17,17,17,18,92,92,92,85,3
2023-08-03,83,83,87,82,18,17,17,17,18,92,92,92,85,4
2023-08-03,83,83,87,82,18,17,18,18,18,92,92,92,88,5
2023-08-03,83,84,87,82,18,17,18,17,18,92,92,92,88,4
2023-08-03,83,84,87,83,18,17,18,17,18,92,92,92,87,4
2023-08-03,83,84,87,83,18,17,18,18,18,92,92,93,87,5
2023-08-03,83,84,87,83,18,17,18,18,18,92,92,93,87,5
2023-08-03,83,83,86,82,18,17,18,18,18,92,92,93,87,3
2023-08-03,83,83,86,82,18,17,18,18,18,92,92,93,88,5
2023-08-03,83,83,86,83,18,17,18,18,18,92,92,93,88,4
2023-08-03,82,83,86,81,18,17,18,18,18,92,92,92,88,4
2023-08-04,82,83,86,81,18,17,18,18,18,92,92,93,89,5
2023-08-04,82,83,86,81,18,17,18,18,18,92,92,93,88,4
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,88,4
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,90,1
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,90,1
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,90,1
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,92,1
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,93,92,1
2023-08-04,82,83,86,80,18,17,18,18,18,92,92,92,92,1
2023-08-04,82,83,86,80,17,17,18,18,18,92,92,93,93,1
2023-08-04,82,83,86,80,17,17,18,18,18,92,92,93,93,1
2023-08-04,83,83,86,81,17,17,18,18,18,92,92,93,93,0
2023-08-04,82,83,86,80,17,17,18,18,18,92,92,93,93,1
2023-08-04,80,83,86,81,17,17,18,18,18,92,92,93,93,1
2023-08-04,79,83,86,80,17,17,18,18,18,92,92,93,93,1
2023-08-04,76,82,85,78,17,17,18,18,18,92,92,93,93,1
2023-08-04,76,82,85,78,17,17,18,18,18,92,92,93,93,1
2023-08-04,76,82,85,78,17,17,18,18,18,92,92,92,93,1
2023-08-04,74,82,85,78,17,17,18,18,18,92,92,93,93,1
2023-08-04,74,82,85,78,17,17,18,18,18,92,92,93,93,1
2023-08-04,75,82,85,78,17,17,18,18,18,92,92,92,93,1
2023-08-04,74,82,85,78,17,17,17,18,18,92,92,93,93,1
2023-08-04,74,82,85,78,17,17,17,18,18,92,92,93,93,1
2023-08-04,72,82,85,77,17,17,17,18,18,92,92,92,93,1
2023-08-05,72,82,85,77,17,17,17,17,18,92,92,93,93,1
2023-08-05,70,82,85,77,17,17,17,17,18,92,92,93,93,1
2023-08-05,70,82,85,77,17,17,17,17,18,92,92,93,93,0
2023-08-05,70,82,85,77,17,17,17,17,18,92,92,93,93,1
2023-08-05,68,82,85,78,17,17,17,17,18,92,92,93,93,1
2023-08-05,69,82,85,78,17,17,17,17,18,92,92,93,93,0
2023-08-05,69,82,85,78,17,17,17,17,18,92,92,93,93,1
2023-08-05,69,82,85,78,17,17,17,17,18,92,92,93,93,1
2023-08-05,67,82,85,79,17,17,17,17,18,92,92,92,93,1
2023-08-05,67,82,85,78,17,17,17,17,18,92,92,93,93,1
2023-08-05,67,82,85,78,17,17,17,17,18,92,92,93,93,1
2023-08-05,65,82,85,78,17,17,17,17,18,92,92,92,93,0
2023-08-05,65,82,85,78,17,17,17,18,18,92,92,93,93,1
2023-08-05,65,82,85,77,17,17,17,18,18,92,92,93,93,1
2023-08-05,65,82,85,77,17,17,17,18,18,92,92,92,93,1
2023-08-05,60,82,85,78,17,17,18,18,18,92,92,93,93,2
2023-08-05,85,82,85,76,17,17,18,18,18,92,92,93,92,2
2023-08-05,81,82,85,76,17,17,18,18,18,92,92,92,92,2
2023-08-05,81,82,85,75,17,17,18,18,18,92,92,93,91,2
2023-08-05,81,82,85,75,17,17,18,18,18,92,92,93,91,2
2023-08-05,81,82,85,74,17,17,18,18,18,92,92,92,91,2
2023-08-05,81,82,84,75,18,17,18,18,18,92,92,93,90,2
2023-08-05,81,82,84,75,18,17,18,18,18,92,92,93,89,2
2023-08-05,81,82,84,75,18,17,18,18,18,92,92,93,89,2
2023-08-06,81,82,84,74,18,17,18,18,18,92,92,93,89,2
2023-08-06,81,82,84,74,18,17,18,18,18,92,92,93,89,2
2023-08-06,81,82,84,74,18,17,18,18,18,92,92,92,89,2
2023-08-06,81,82,84,74,18,17,18,18,18,92,92,93,88,2
2023-08-06,80,82,84,74,18,17,18,18,18,92,92,93,88,2
2023-08-06,80,82,84,73,18,17,18,18,18,92,92,92,88,2
2023-08-06,80,82,84,73,18,17,18,18,18,92,92,93,87,2
2023-08-06,80,82,84,73,18,17,18,18,18,92,92,93,87,2
2023-08-06,80,81,83,72,18,17,18,18,18,92,92,92,87,2
2023-08-06,80,81,83,71,18,17,18,18,18,92,92,93,88,2
2023-08-06,80,81,83,71,18,17,18,18,18,92,92,93,88,2
2023-08-06,79,81,83,70,18,17,18,18,18,92,92,93,88,2
2023-08-06,79,81,83,70,18,17,18,18,18,92,92,93,88,2
2023-08-06,80,82,84,82,18,17,18,18,18,92,92,93,88,2
2023-08-06,79,81,83,72,18,17,18,18,18,92,92,92,88,2
2023-08-06,79,81,83,71,18,17,18,18,18,92,92,93,90,1
2023-08-06,79,80,82,71,18,17,18,18,18,92,92,93,90,1
2023-08-06,79,85,83,70,18,17,18,18,18,92,92,93,90,1
2023-08-06,79,85,83,71,18,17,18,18,18,92,92,93,89,1
2023-08-06,79,84,83,70,18,17,18,18,18,92,92,92,89,1
2023-08-06,79,84,83,70,18,17,18,18,18,92,92,92,89,1
2023-08-06,79,84,83,70,18,17,18,18,18,92,92,93,90,1
2023-08-06,79,84,82,70,18,17,18,18,18,92,92,92,90,1
2023-08-06,79,84,82,70,18,17,18,18,18,92,92,92,90,1
2023-08-07,79,84,82,70,18,17,18,18,18,92,92,93,91,1
2023-08-07,78,84,82,69,18,17,18,18,18,92,92,93,91,1
2023-08-07,78,84,82,69,18,17,18,18,18,92,92,93,90,1
2023-08-07,78,84,82,69,18,17,18,18,18,92,92,93,89,1
