Time,Mois_beans,Mois_Maize,Mois_Onion,Mois_Rice,Temp_beans,Temp_Maize,Temp_Onion,Temp_Rice,Temp_Surr,Humid_beans,Humid_Maize,Humid_Onion,Humid_Surr,water_level
2023-07-24,87.4,74.2,73.8,101,18,18,18,18,18,92,92,92,82,24
2023-07-24,85.7,72.6,72.1,108,18,18,18,18,18,92,92,92,82,24
2023-07-24,86,73,72.8,100,18,18,18,18,18,92,92,92,82,30
2023-07-24,86,73,72.4,100,18,18,18,18,18,92,92,92,82,28
2023-07-24,86,73,72.6,101,18,18,18,18,18,92,92,92,82,16
2023-07-24,85.9,72.9,72.8,101,18,18,18,18,18,92,92,92,82,12
2023-07-24,86,73,72.9,101,18,18,18,18,18,92,92,92,82,12
2023-07-24,86,73,73,101,18,18,18,18,18,92,92,92,82,12
2023-07-24,86.1,73,72.9,101,18,18,18,18,18,92,92,92,82,10
2023-07-24,86.2,73,72.9,101,18,18,18,18,18,92,92,92,82,24
2023-07-24,86.2,72.9,72.9,102,18,18,18,18,18,92,92,92,82,36
2023-07-24,85.9,72.8,72.9,102,18,18,18,18,18,92,92,92,82,43
2023-07-24,85.9,72.7,72.8,103,18,18,18,18,18,92,92,92,83,15
2023-07-24,85.9,72.7,72.9,103,18,18,18,18,18,92,92,92,83,17
2023-07-24,86.2,73,73.2,103,18,18,18,18,18,92,92,92,83,16
2023-07-25,86.4,73.2,73.4,103,18,18,18,18,18,92,92,92,82,23
2023-07-25,86,72.8,73,103,18,18,18,18,18,92,92,92,82,35
2023-07-25,86,72.7,73,103,18,18,18,18,17,92,92,92,82,24
2023-07-25,86.2,73,73.3,103,18,18,18,18,18,92,92,92,82,25
2023-07-25,86.1,72.8,73.2,102,18,18,18,18,18,92,92,92,81,19
2023-07-25,86.1,72.8,73.1,103,18,18,18,18,18,92,92,92,81,26
2023-07-25,86,72.7,73.2,103,18,18,18,18,18,92,92,92,82,24
2023-07-25,86.1,72.7,73.3,103,18,18,18,18,18,92,92,92,82,23
2023-07-25,86.3,72.8,73.5,103,18,18,18,18,18,92,92,92,82,11
2023-07-25,86,72.7,73.5,102,18,18,18,18,18,92,92,92,81,12
2023-07-25,86.2,72.8,73.7,102,18,18,18,18,18,92,92,92,81,11
2023-07-25,86,72.3,73.3,102,18,18,18,18,18,92,92,92,81,12
2023-07-25,85.9,72.3,73.4,102,18,18,18,18,18,92,92,92,82,29
2023-07-25,86.1,72.7,73.9,101,18,18,18,18,18,92,92,92,82,16
2023-07-25,87.3,74.1,74.2,101,18,18,18,18,18,92,92,92,82,37
2023-07-25,87.9,74.2,74.7,101,18,18,18,18,18,92,92,93,84,32
2023-07-25,87.7,73.7,74.6,102,18,18,18,18,18,92,92,93,84,31
2023-07-25,86.9,72.8,73.1,97,18,18,18,18,18,92,92,93,83,42
2023-07-25,87,73,73.4,98,18,18,18,18,18,92,92,93,83,30
2023-07-25,87.1,73,73.1,98,18,18,18,18,18,92,92,93,83,26
2023-07-25,87.1,73,73,97,18,18,18,18,18,92,92,92,83,36
2023-07-25,87.4,73,73,97,18,18,18,18,19,92,92,93,84,35
2023-07-25,87.7,73,73,96,18,18,18,18,18,92,92,93,84,25
2023-07-25,87.8,73,72.9,97,18,18,18,18,18,92,92,93,84,23
2023-07-26,87.7,73,72.9,97,18,18,18,18,19,92,92,93,87,36
2023-07-26,87.5,73,73,96,18,18,18,18,19,92,92,93,87,24
2023-07-26,87.2,73,73.1,96,18,18,18,18,19,92,92,93,87,33
2023-07-26,87.1,73,73.2,96,18,18,18,18,19,93,92,93,85,20
2023-07-26,87,73,73.6,95,18,18,18,18,19,92,92,93,85,26
2023-07-26,87,73,73.7,96,18,18,18,18,18,92,92,93,85,17
2023-07-26,87,73,73.8,95,18,18,18,18,18,93,92,93,84,36
2023-07-26,87,73,73.9,95,18,18,18,18,18,93,92,93,84,25
2023-07-26,86.9,73,73.9,95,18,18,18,18,18,93,92,93,83,36
2023-07-26,86.7,72.9,73.7,95,18,18,18,18,18,93,92,93,84,36
2023-07-26,86,72.5,73,94,18,18,18,18,18,93,92,93,84,28
2023-07-26,86,72.8,73,94,18,18,18,18,18,92,92,93,84,25
2023-07-26,85.7,72.6,72.7,93,18,18,18,18,18,93,92,93,85,34
2023-07-26,85,71.8,72,93,18,18,18,18,18,93,92,93,85,35
2023-07-26,85.9,72.3,72.9,93,18,18,18,18,18,92,92,93,85,30
2023-07-26,85.1,72,72.1,92,18,18,18,18,18,93,92,93,85,33
2023-07-26,85,72,72,92,18,18,18,18,18,93,92,93,85,24
2023-07-26,85,72,72,92,18,18,18,18,18,93,92,93,85,17
2023-07-26,85,72,72.1,92,18,18,18,18,18,93,92,93,87,38
2023-07-26,85.2,72.1,72.3,92,18,18,18,18,18,93,92,93,87,42
2023-07-26,85.1,72.1,72.1,92,18,18,18,18,18,93,92,93,87,19
2023-07-26,85.1,72.3,72.1,91,18,18,18,18,18,93,92,93,87,36
2023-07-26,85.1,72.6,72.1,91,18,18,18,18,18,93,92,93,87,25
2023-07-26,85.1,72.9,72.1,91,18,18,18,18,18,93,92,93,87,31
2023-07-27,85.2,72.9,72.1,92,18,18,18,18,18,93,92,93,87,32
2023-07-27,85.2,72.9,72.1,92,18,18,18,18,18,93,92,93,87,43
2023-07-27,85.1,73,72,92,18,18,18,18,18,93,92,93,87,29
2023-07-27,85.3,73,72.2,92,18,18,18,18,18,93,92,93,85,39
2023-07-27,85.3,72.9,72.2,91,18,18,18,18,18,93,92,93,85,44
2023-07-27,85.3,73,72.3,91,18,17.9,18,18,18,93,92,92,85,22
2023-07-27,85.4,73,72.4,92,18,17.5,18,18,18,92,92,93,83,44
2023-07-27,85.3,73,72.6,91,18,17.3,18,18,18,92,92,93,83,16
2023-07-27,85.2,73,72.5,91,18,17,18,18,18,92,92,93,83,19
2023-07-27,85.1,73,72.5,92,18,17,18,18,18,92,92,93,83,21
2023-07-27,85.1,73,72.3,92,18,17.1,18,18,18,92,92,93,83,43
2023-07-27,86.4,74.3,73.7,111,18,17.7,18,18,18,92,92,93,83,38
2023-07-27,86.2,74.3,73.5,93,18,18,18,18,18,92,92,93,82,38
2023-07-27,86.5,74.6,73.8,94,18,18,18,18,18,92,92,92,82,30
2023-07-27,86.4,74.6,73.7,94,18,18,18,18,18,92,92,92,82,25
2023-07-27,86.4,74.7,73.8,94,18,18,18,18,18,92,92,93,81,22
2023-07-27,86.4,74.7,73.8,94,18,18,18,18,18,92,92,92,81,22
2023-07-27,86.8,75,74,94,18,18,18,18,18,92,92,92,81,26
2023-07-27,86.3,74.5,73.7,95,18,18,18,18,18,92,91,93,81,33
2023-07-27,86,74.3,73.6,94,18,18,18,18,18,92,93,93,81,20
2023-07-27,86,76,72,97,18,17,18,18,18,92,92,92,81,43
2023-07-27,88,76,72,95,18,18,18,18,18,92,93,93,80,16
2023-07-27,87,75,73,96,18,18,18,18,18,92,91,92,80,11
2023-07-27,86,75,72,94,18,18,18,18,18,92,92,92,80,12
2023-07-28,88,76,74,97,18,17,18,18,16,93,93,93,81,13
2023-07-28,86,75,74,95,18,18,18,18,16,93,93,93,81,11
2023-07-28,86,75,74,94,18,17,18,18,16,93,92,93,81,42
2023-07-28,86,76,72,94,18,18,18,18,18,93,92,93,82,27
2023-07-28,87,74,72,96,18,17,18,18,18,93,92,93,82,33
2023-07-28,88,76,72,95,18,17,18,18,18,92,93,93,82,24
2023-07-28,87,75,74,94,18,18,18,18,18,92,92,93,82,43
2023-07-28,87,74,74,96,18,17,18,18,18,92,92,93,82,19
2023-07-28,88,75,74,96,18,17,18,18,18,92,91,93,82,41
2023-07-28,87,75.6,74.4,96,18,17,18,18,18,92,92,93,82,45
2023-07-28,86.7,75.4,74,96,18,17,18,18,18,92,92,93,81,41
2023-07-28,86.3,75,73.6,96,18,17,18,18,18,92,93,93,82,27
2023-07-28,86.6,75.6,74.1,118,18,17,18,18,18,92,93,93,85,39
2023-07-28,85.2,75,73.3,112,18,17,18,18,18,92,92,93,84,34
2023-07-28,84.7,72.6,71.9,106,18,17,18,18,18,92,93,93,84,17
2023-07-28,82.3,70.2,69.3,97,18,17,18,18,18,92,91,93,83,29
2023-07-28,82.8,71,70,99,18,17,18,18,18,92,92,93,83,40
2023-07-28,82.8,71.3,69.9,99,18,17,18,18,18,92,93,93,83,37
2023-07-28,82,70.5,69,96,18,17,18,18,18,92,91,93,82,19
2023-07-28,82,70.8,69,95,18,17,18,18,18,92,92,93,82,40
2023-07-28,82.3,71.1,69.3,98,18,17,18,18,18,92,93,92,82,31
2023-07-28,82.1,71,69.1,96,18,17,18,18,19,92,92,93,82,36
2023-07-28,82.2,71,69.1,96,18,17,18,18,19,92,93,93,82,34
2023-07-28,82,70.9,68.9,94,18,17,18,18,19,92,92,93,81,18
2023-07-29,82,71,69,93,18,17,18,18,18,92,93,93,81,24
2023-07-29,82.1,71,69,95,18,17,18,18,18,92,93,92,81,44
2023-07-29,82.4,71.2,69.2,97,18,17,18,18,18,92,93,92,81,29
2023-07-29,82.5,71.3,69,98,18,17,18,18,18,92,92,92,81,28
2023-07-29,82.9,71.8,69.4,96,18,17,18,18,18,92,93,92,81,43
2023-07-29,82.8,71.6,69.3,97,18,17,18,18,18,92,91,92,81,33
2023-07-29,82.4,71.2,69.1,95,18,17,18,18,18,92,92,93,80,30
2023-07-29,82.6,71.4,69.1,97,18,17,18,18,18,92,92,93,80,26
2023-07-29,82,71,68.9,93,18,17,18,18,18,92,91,92,80,24
2023-07-29,82,71,68.8,93,18,17,18,18,18,92,91,92,79,37
2023-07-29,82,71,68.8,93,18,17,18,18,18,92,91,92,79,16
2023-07-29,82,70.9,68.6,92,18,17,18,18,18,92,91,92,79,45
